Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,65167,-,-,-,37.44,-122.17,-8,23,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI
2022,12,8,23,45,0,0
2022,12,9,0,0,0,0
2022,12,9,0,15,0,0
2022,12,9,0,30,0,0
2022,12,9,0,45,0,0
2022,12,9,1,0,0,0
2022,12,9,1,15,0,0
2022,12,9,1,30,0,0
2022,12,9,1,45,0,0
2022,12,9,2,0,0,0
2022,12,9,2,15,0,0
2022,12,9,2,30,0,0
2022,12,9,2,45,0,0
2022,12,9,3,0,0,0
2022,12,9,3,15,0,0
2022,12,9,3,30,0,0
2022,12,9,3,45,0,0
2022,12,9,4,0,0,0
2022,12,9,4,15,0,0
2022,12,9,4,30,0,0
2022,12,9,4,45,0,0
2022,12,9,5,0,0,0
2022,12,9,5,15,0,0
2022,12,9,5,30,0,0
2022,12,9,5,45,0,0
2022,12,9,6,0,0,0
2022,12,9,6,15,0,0
2022,12,9,6,30,0,0
2022,12,9,6,45,0,0
2022,12,9,7,0,0,0
2022,12,9,7,15,0,0
2022,12,9,7,30,21,30
2022,12,9,7,45,46,63
2022,12,9,8,0,67,101
2022,12,9,8,15,141,141
2022,12,9,8,30,182,182
2022,12,9,8,45,223,223
2022,12,9,9,0,262,262
2022,12,9,9,15,300,300
2022,12,9,9,30,335,335
2022,12,9,9,45,368,368
2022,12,9,10,0,398,398
2022,12,9,10,15,425,425
2022,12,9,10,30,449,449
2022,12,9,10,45,470,470
2022,12,9,11,0,456,485
2022,12,9,11,15,477,498
2022,12,9,11,30,409,508
2022,12,9,11,45,396,512
2022,12,9,12,0,496,514
2022,12,9,12,15,431,511
2022,12,9,12,30,482,505
2022,12,9,12,45,461,495
2022,12,9,13,0,333,480
2022,12,9,13,15,286,464
2022,12,9,13,30,194,443
2022,12,9,13,45,113,420
2022,12,9,14,0,142,394
2022,12,9,14,15,132,365
2022,12,9,14,30,218,331
2022,12,9,14,45,158,298
2022,12,9,15,0,122,262
2022,12,9,15,15,62,224
2022,12,9,15,30,49,184
2022,12,9,15,45,82,143
2022,12,9,16,0,57,104
2022,12,9,16,15,34,66
2022,12,9,16,30,21,33
2022,12,9,16,45,0,0
2022,12,9,17,0,0,0
2022,12,9,17,15,0,0
2022,12,9,17,30,0,0
2022,12,9,17,45,0,0
2022,12,9,18,0,0,0
2022,12,9,18,15,0,0
2022,12,9,18,30,0,0
2022,12,9,18,45,0,0
2022,12,9,19,0,0,0
2022,12,9,19,15,0,0
2022,12,9,19,30,0,0
2022,12,9,19,45,0,0
2022,12,9,20,0,0,0
2022,12,9,20,15,0,0
2022,12,9,20,30,0,0
2022,12,9,20,45,0,0
2022,12,9,21,0,0,0
2022,12,9,21,15,0,0
2022,12,9,21,30,0,0
2022,12,9,21,45,0,0
2022,12,9,22,0,0,0
2022,12,9,22,15,0,0
2022,12,9,22,30,0,0
2022,12,9,22,45,0,0
2022,12,9,23,0,0,0
2022,12,9,23,15,0,0
2022,12,9,23,30,0,0
2022,12,9,23,45,0,0
2022,12,10,0,0,0,0
2022,12,10,0,15,0,0
2022,12,10,0,30,0,0
2022,12,10,0,45,0,0
2022,12,10,1,0,0,0
2022,12,10,1,15,0,0
2022,12,10,1,30,0,0
2022,12,10,1,45,0,0
2022,12,10,2,0,0,0
2022,12,10,2,15,0,0
2022,12,10,2,30,0,0
2022,12,10,2,45,0,0
2022,12,10,3,0,0,0
2022,12,10,3,15,0,0
2022,12,10,3,30,0,0
2022,12,10,3,45,0,0
2022,12,10,4,0,0,0
2022,12,10,4,15,0,0
2022,12,10,4,30,0,0
2022,12,10,4,45,0,0
2022,12,10,5,0,0,0
2022,12,10,5,15,0,0
2022,12,10,5,30,0,0
2022,12,10,5,45,0,0
2022,12,10,6,0,0,0
2022,12,10,6,15,0,0
2022,12,10,6,30,0,0
2022,12,10,6,45,0,0
2022,12,10,7,0,0,0
2022,12,10,7,15,0,0
2022,12,10,7,30,9,24
2022,12,10,7,45,22,53
2022,12,10,8,0,24,87
2022,12,10,8,15,67,124
2022,12,10,8,30,104,162
2022,12,10,8,45,127,200
2022,12,10,9,0,190,236
2022,12,10,9,15,199,271
2022,12,10,9,30,214,305
2022,12,10,9,45,83,339
2022,12,10,10,0,7,369
2022,12,10,10,15,120,394
2022,12,10,10,30,94,418
2022,12,10,10,45,9,434
2022,12,10,11,0,64,450
2022,12,10,11,15,136,464
2022,12,10,11,30,84,474
2022,12,10,11,45,45,477
2022,12,10,12,0,200,480
2022,12,10,12,15,315,478
2022,12,10,12,30,278,473
2022,12,10,12,45,64,467
2022,12,10,13,0,98,454
2022,12,10,13,15,93,438
2022,12,10,13,30,99,419
2022,12,10,13,45,8,398
2022,12,10,14,0,7,372
2022,12,10,14,15,238,344
2022,12,10,14,30,268,314
2022,12,10,14,45,37,280
2022,12,10,15,0,175,245
2022,12,10,15,15,128,208
2022,12,10,15,30,115,171
2022,12,10,15,45,96,132
2022,12,10,16,0,15,95
2022,12,10,16,15,18,60
2022,12,10,16,30,17,30
2022,12,10,16,45,0,0
2022,12,10,17,0,0,0
2022,12,10,17,15,0,0
2022,12,10,17,30,0,0
2022,12,10,17,45,0,0
2022,12,10,18,0,0,0
2022,12,10,18,15,0,0
2022,12,10,18,30,0,0
2022,12,10,18,45,0,0
2022,12,10,19,0,0,0
2022,12,10,19,15,0,0
2022,12,10,19,30,0,0
2022,12,10,19,45,0,0
2022,12,10,20,0,0,0
2022,12,10,20,15,0,0
2022,12,10,20,30,0,0
2022,12,10,20,45,0,0
2022,12,10,21,0,0,0
2022,12,10,21,15,0,0
2022,12,10,21,30,0,0
2022,12,10,21,45,0,0
2022,12,10,22,0,0,0
2022,12,10,22,15,0,0
2022,12,10,22,30,0,0
2022,12,10,22,45,0,0
2022,12,10,23,0,0,0
2022,12,10,23,15,0,0
2022,12,10,23,30,0,0
2022,12,10,23,45,0,0
2022,12,11,0,0,0,0
2022,12,11,0,15,0,0
2022,12,11,0,30,0,0
2022,12,11,0,45,0,0
2022,12,11,1,0,0,0
2022,12,11,1,15,0,0
2022,12,11,1,30,0,0
2022,12,11,1,45,0,0
2022,12,11,2,0,0,0
2022,12,11,2,15,0,0
2022,12,11,2,30,0,0
2022,12,11,2,45,0,0
2022,12,11,3,0,0,0
2022,12,11,3,15,0,0
2022,12,11,3,30,0,0
2022,12,11,3,45,0,0
2022,12,11,4,0,0,0
2022,12,11,4,15,0,0
2022,12,11,4,30,0,0
2022,12,11,4,45,0,0
2022,12,11,5,0,0,0
2022,12,11,5,15,0,0
2022,12,11,5,30,0,0
2022,12,11,5,45,0,0
2022,12,11,6,0,0,0
2022,12,11,6,15,0,0
2022,12,11,6,30,0,0
2022,12,11,6,45,0,0
2022,12,11,7,0,0,0
2022,12,11,7,15,0,0
2022,12,11,7,30,16,21
2022,12,11,7,45,19,49
2022,12,11,8,0,14,82
2022,12,11,8,15,3,119
2022,12,11,8,30,3,157
2022,12,11,8,45,155,199
2022,12,11,9,0,4,237
2022,12,11,9,15,229,274
2022,12,11,9,30,285,309
2022,12,11,9,45,69,354
2022,12,11,10,0,331,384
2022,12,11,10,15,413,413
2022,12,11,10,30,437,437
2022,12,11,10,45,457,457
2022,12,11,11,0,474,474
2022,12,11,11,15,430,488
2022,12,11,11,30,498,498
2022,12,11,11,45,502,502
2022,12,11,12,0,424,504
2022,12,11,12,15,409,503
2022,12,11,12,30,347,498
2022,12,11,12,45,374,489
2022,12,11,13,0,323,476
2022,12,11,13,15,257,460
2022,12,11,13,30,262,441
2022,12,11,13,45,196,414
2022,12,11,14,0,81,388
2022,12,11,14,15,28,359
2022,12,11,14,30,69,326
2022,12,11,14,45,75,290
2022,12,11,15,0,4,252
2022,12,11,15,15,4,215
2022,12,11,15,30,7,176
2022,12,11,15,45,3,133
2022,12,11,16,0,36,95
2022,12,11,16,15,18,60
2022,12,11,16,30,11,29
2022,12,11,16,45,0,0
2022,12,11,17,0,0,0
2022,12,11,17,15,0,0
2022,12,11,17,30,0,0
2022,12,11,17,45,0,0
2022,12,11,18,0,0,0
2022,12,11,18,15,0,0
2022,12,11,18,30,0,0
2022,12,11,18,45,0,0
2022,12,11,19,0,0,0
2022,12,11,19,15,0,0
2022,12,11,19,30,0,0
2022,12,11,19,45,0,0
2022,12,11,20,0,0,0
2022,12,11,20,15,0,0
2022,12,11,20,30,0,0
2022,12,11,20,45,0,0
2022,12,11,21,0,0,0
2022,12,11,21,15,0,0
2022,12,11,21,30,0,0
2022,12,11,21,45,0,0
2022,12,11,22,0,0,0
2022,12,11,22,15,0,0
2022,12,11,22,30,0,0
2022,12,11,22,45,0,0
2022,12,11,23,0,0,0
2022,12,11,23,15,0,0
2022,12,11,23,30,0,0
2022,12,11,23,45,0,0
2022,12,12,0,0,0,0
2022,12,12,0,15,0,0
2022,12,12,0,30,0,0
2022,12,12,0,45,0,0
2022,12,12,1,0,0,0
2022,12,12,1,15,0,0
2022,12,12,1,30,0,0
2022,12,12,1,45,0,0
2022,12,12,2,0,0,0
2022,12,12,2,15,0,0
2022,12,12,2,30,0,0
2022,12,12,2,45,0,0
2022,12,12,3,0,0,0
2022,12,12,3,15,0,0
2022,12,12,3,30,0,0
2022,12,12,3,45,0,0
2022,12,12,4,0,0,0
2022,12,12,4,15,0,0
2022,12,12,4,30,0,0
2022,12,12,4,45,0,0
2022,12,12,5,0,0,0
2022,12,12,5,15,0,0
2022,12,12,5,30,0,0
2022,12,12,5,45,0,0
2022,12,12,6,0,0,0
2022,12,12,6,15,0,0
2022,12,12,6,30,0,0
2022,12,12,6,45,0,0
2022,12,12,7,0,0,0
2022,12,12,7,15,0,0
2022,12,12,7,30,25,25
2022,12,12,7,45,14,56
2022,12,12,8,0,12,93
2022,12,12,8,15,19,132
2022,12,12,8,30,46,173
2022,12,12,8,45,53,214
2022,12,12,9,0,49,253
2022,12,12,9,15,72,290
2022,12,12,9,30,81,326
2022,12,12,9,45,226,359
2022,12,12,10,0,200,389
2022,12,12,10,15,256,418
2022,12,12,10,30,339,443
2022,12,12,10,45,329,463
2022,12,12,11,0,481,481
2022,12,12,11,15,495,495
2022,12,12,11,30,326,505
2022,12,12,11,45,511,511
2022,12,12,12,0,514,514
2022,12,12,12,15,512,512
2022,12,12,12,30,507,507
2022,12,12,12,45,499,499
2022,12,12,13,0,486,486
2022,12,12,13,15,470,470
2022,12,12,13,30,450,450
2022,12,12,13,45,427,427
2022,12,12,14,0,401,401
2022,12,12,14,15,372,372
2022,12,12,14,30,339,339
2022,12,12,14,45,304,304
2022,12,12,15,0,267,267
2022,12,12,15,15,229,229
2022,12,12,15,30,189,189
2022,12,12,15,45,5,148
2022,12,12,16,0,108,108
2022,12,12,16,15,69,69
2022,12,12,16,30,35,35
2022,12,12,16,45,0,0
2022,12,12,17,0,0,0
2022,12,12,17,15,0,0
2022,12,12,17,30,0,0
2022,12,12,17,45,0,0
2022,12,12,18,0,0,0
2022,12,12,18,15,0,0
2022,12,12,18,30,0,0
2022,12,12,18,45,0,0
2022,12,12,19,0,0,0
2022,12,12,19,15,0,0
2022,12,12,19,30,0,0
2022,12,12,19,45,0,0
2022,12,12,20,0,0,0
2022,12,12,20,15,0,0
2022,12,12,20,30,0,0
2022,12,12,20,45,0,0
2022,12,12,21,0,0,0
2022,12,12,21,15,0,0
2022,12,12,21,30,0,0
2022,12,12,21,45,0,0
2022,12,12,22,0,0,0
2022,12,12,22,15,0,0
2022,12,12,22,30,0,0
2022,12,12,22,45,0,0
2022,12,12,23,0,0,0
2022,12,12,23,15,0,0
2022,12,12,23,30,0,0
2022,12,12,23,45,0,0
2022,12,13,0,0,0,0
2022,12,13,0,15,0,0
2022,12,13,0,30,0,0
2022,12,13,0,45,0,0
2022,12,13,1,0,0,0
2022,12,13,1,15,0,0
2022,12,13,1,30,0,0
2022,12,13,1,45,0,0
2022,12,13,2,0,0,0
2022,12,13,2,15,0,0
2022,12,13,2,30,0,0
2022,12,13,2,45,0,0
2022,12,13,3,0,0,0
2022,12,13,3,15,0,0
2022,12,13,3,30,0,0
2022,12,13,3,45,0,0
2022,12,13,4,0,0,0
2022,12,13,4,15,0,0
2022,12,13,4,30,0,0
2022,12,13,4,45,0,0
2022,12,13,5,0,0,0
2022,12,13,5,15,0,0
2022,12,13,5,30,0,0
2022,12,13,5,45,0,0
2022,12,13,6,0,0,0
2022,12,13,6,15,0,0
2022,12,13,6,30,0,0
2022,12,13,6,45,0,0
2022,12,13,7,0,0,0
2022,12,13,7,15,0,0
2022,12,13,7,30,25,25
2022,12,13,7,45,57,57
2022,12,13,8,0,94,94
2022,12,13,8,15,134,134
2022,12,13,8,30,175,175
2022,12,13,8,45,216,216
2022,12,13,9,0,255,255
2022,12,13,9,15,293,293
2022,12,13,9,30,329,329
2022,12,13,9,45,362,362
2022,12,13,10,0,392,392
2022,12,13,10,15,420,420
2022,12,13,10,30,444,444
2022,12,13,10,45,465,465
2022,12,13,11,0,483,483
2022,12,13,11,15,497,497
2022,12,13,11,30,507,507
2022,12,13,11,45,513,513
2022,12,13,12,0,516,516
2022,12,13,12,15,515,515
2022,12,13,12,30,510,510
2022,12,13,12,45,501,501
2022,12,13,13,0,488,488
2022,12,13,13,15,472,472
2022,12,13,13,30,452,452
2022,12,13,13,45,429,429
2022,12,13,14,0,403,403
2022,12,13,14,15,373,373
2022,12,13,14,30,341,341
2022,12,13,14,45,306,306
2022,12,13,15,0,269,269
2022,12,13,15,15,231,231
2022,12,13,15,30,190,190
2022,12,13,15,45,149,149
2022,12,13,16,0,86,109
2022,12,13,16,15,55,70
2022,12,13,16,30,27,36
2022,12,13,16,45,0,0
2022,12,13,17,0,0,0
2022,12,13,17,15,0,0
2022,12,13,17,30,0,0
2022,12,13,17,45,0,0
2022,12,13,18,0,0,0
2022,12,13,18,15,0,0
2022,12,13,18,30,0,0
2022,12,13,18,45,0,0
2022,12,13,19,0,0,0
2022,12,13,19,15,0,0
2022,12,13,19,30,0,0
2022,12,13,19,45,0,0
2022,12,13,20,0,0,0
2022,12,13,20,15,0,0
2022,12,13,20,30,0,0
2022,12,13,20,45,0,0
2022,12,13,21,0,0,0
2022,12,13,21,15,0,0
2022,12,13,21,30,0,0
2022,12,13,21,45,0,0
2022,12,13,22,0,0,0
2022,12,13,22,15,0,0
2022,12,13,22,30,0,0
2022,12,13,22,45,0,0
2022,12,13,23,0,0,0
2022,12,13,23,15,0,0
2022,12,13,23,30,0,0
2022,12,13,23,45,0,0
2022,12,14,0,0,0,0
2022,12,14,0,15,0,0
2022,12,14,0,30,0,0
2022,12,14,0,45,0,0
2022,12,14,1,0,0,0
2022,12,14,1,15,0,0
2022,12,14,1,30,0,0
2022,12,14,1,45,0,0
2022,12,14,2,0,0,0
2022,12,14,2,15,0,0
2022,12,14,2,30,0,0
2022,12,14,2,45,0,0
2022,12,14,3,0,0,0
2022,12,14,3,15,0,0
2022,12,14,3,30,0,0
2022,12,14,3,45,0,0
2022,12,14,4,0,0,0
2022,12,14,4,15,0,0
2022,12,14,4,30,0,0
2022,12,14,4,45,0,0
2022,12,14,5,0,0,0
2022,12,14,5,15,0,0
2022,12,14,5,30,0,0
2022,12,14,5,45,0,0
2022,12,14,6,0,0,0
2022,12,14,6,15,0,0
2022,12,14,6,30,0,0
2022,12,14,6,45,0,0
2022,12,14,7,0,0,0
2022,12,14,7,15,0,0
2022,12,14,7,30,22,22
2022,12,14,7,45,52,52
2022,12,14,8,0,88,88
2022,12,14,8,15,128,128
2022,12,14,8,30,169,169
2022,12,14,8,45,209,209
2022,12,14,9,0,248,248
2022,12,14,9,15,286,286
2022,12,14,9,30,321,321
2022,12,14,9,45,357,357
2022,12,14,10,0,387,387
2022,12,14,10,15,414,414
2022,12,14,10,30,439,439
2022,12,14,10,45,460,460
2022,12,14,11,0,475,475
2022,12,14,11,15,490,490
2022,12,14,11,30,500,500
2022,12,14,11,45,506,506
2022,12,14,12,0,487,509
2022,12,14,12,15,508,508
2022,12,14,12,30,503,503
2022,12,14,12,45,491,491
2022,12,14,13,0,479,479
2022,12,14,13,15,464,464
2022,12,14,13,30,426,444
2022,12,14,13,45,392,422
2022,12,14,14,0,366,395
2022,12,14,14,15,339,366
2022,12,14,14,30,335,335
2022,12,14,14,45,299,299
2022,12,14,15,0,240,262
2022,12,14,15,15,224,224
2022,12,14,15,30,185,185
2022,12,14,15,45,121,145
2022,12,14,16,0,84,105
2022,12,14,16,15,49,68
2022,12,14,16,30,27,34
2022,12,14,16,45,0,0
2022,12,14,17,0,0,0
2022,12,14,17,15,0,0
2022,12,14,17,30,0,0
2022,12,14,17,45,0,0
2022,12,14,18,0,0,0
2022,12,14,18,15,0,0
2022,12,14,18,30,0,0
2022,12,14,18,45,0,0
2022,12,14,19,0,0,0
2022,12,14,19,15,0,0
2022,12,14,19,30,0,0
2022,12,14,19,45,0,0
2022,12,14,20,0,0,0
2022,12,14,20,15,0,0
2022,12,14,20,30,0,0
2022,12,14,20,45,0,0
2022,12,14,21,0,0,0
2022,12,14,21,15,0,0
2022,12,14,21,30,0,0
2022,12,14,21,45,0,0
2022,12,14,22,0,0,0
2022,12,14,22,15,0,0
2022,12,14,22,30,0,0
2022,12,14,22,45,0,0
2022,12,14,23,0,0,0
2022,12,14,23,15,0,0
2022,12,14,23,30,0,0
2022,12,14,23,45,0,0
2022,12,15,0,0,0,0
2022,12,15,0,15,0,0
2022,12,15,0,30,0,0
2022,12,15,0,45,0,0
2022,12,15,1,0,0,0
2022,12,15,1,15,0,0
2022,12,15,1,30,0,0
2022,12,15,1,45,0,0
2022,12,15,2,0,0,0
2022,12,15,2,15,0,0
2022,12,15,2,30,0,0
2022,12,15,2,45,0,0
2022,12,15,3,0,0,0
2022,12,15,3,15,0,0
2022,12,15,3,30,0,0
2022,12,15,3,45,0,0
2022,12,15,4,0,0,0
2022,12,15,4,15,0,0
2022,12,15,4,30,0,0
2022,12,15,4,45,0,0
2022,12,15,5,0,0,0
2022,12,15,5,15,0,0
2022,12,15,5,30,0,0
2022,12,15,5,45,0,0
2022,12,15,6,0,0,0
2022,12,15,6,15,0,0
2022,12,15,6,30,0,0
2022,12,15,6,45,0,0
2022,12,15,7,0,0,0
2022,12,15,7,15,0,0
2022,12,15,7,30,13,22
2022,12,15,7,45,35,52
2022,12,15,8,0,89,89
2022,12,15,8,15,129,129
2022,12,15,8,30,169,169
2022,12,15,8,45,210,210
2022,12,15,9,0,168,249
2022,12,15,9,15,287,287
2022,12,15,9,30,325,325
2022,12,15,9,45,355,355
2022,12,15,10,0,386,386
2022,12,15,10,15,414,414
2022,12,15,10,30,438,438
2022,12,15,10,45,460,460
2022,12,15,11,0,478,478
2022,12,15,11,15,492,492
2022,12,15,11,30,502,502
2022,12,15,11,45,478,509
2022,12,15,12,0,486,512
2022,12,15,12,15,484,511
2022,12,15,12,30,485,506
2022,12,15,12,45,474,497
2022,12,15,13,0,464,485
2022,12,15,13,15,444,469
2022,12,15,13,30,401,449
2022,12,15,13,45,354,426
2022,12,15,14,0,351,400
2022,12,15,14,15,352,371
2022,12,15,14,30,284,339
2022,12,15,14,45,243,304
2022,12,15,15,0,216,267
2022,12,15,15,15,178,229
2022,12,15,15,30,159,189
2022,12,15,15,45,106,149
2022,12,15,16,0,79,109
2022,12,15,16,15,44,70
2022,12,15,16,30,21,36
2022,12,15,16,45,0,0
2022,12,15,17,0,0,0
2022,12,15,17,15,0,0
2022,12,15,17,30,0,0
2022,12,15,17,45,0,0
2022,12,15,18,0,0,0
2022,12,15,18,15,0,0
2022,12,15,18,30,0,0
2022,12,15,18,45,0,0
2022,12,15,19,0,0,0
2022,12,15,19,15,0,0
2022,12,15,19,30,0,0
2022,12,15,19,45,0,0
2022,12,15,20,0,0,0
2022,12,15,20,15,0,0
2022,12,15,20,30,0,0
2022,12,15,20,45,0,0
2022,12,15,21,0,0,0
2022,12,15,21,15,0,0
2022,12,15,21,30,0,0
2022,12,15,21,45,0,0
2022,12,15,22,0,0,0
2022,12,15,22,15,0,0
2022,12,15,22,30,0,0
2022,12,15,22,45,0,0
2022,12,15,23,0,0,0
2022,12,15,23,15,0,0
2022,12,15,23,30,0,0
2022,12,15,23,45,0,0
2022,12,16,0,0,0,0
2022,12,16,0,15,0,0
2022,12,16,0,30,0,0
2022,12,16,0,45,0,0
2022,12,16,1,0,0,0
2022,12,16,1,15,0,0
2022,12,16,1,30,0,0
2022,12,16,1,45,0,0
2022,12,16,2,0,0,0
2022,12,16,2,15,0,0
2022,12,16,2,30,0,0
2022,12,16,2,45,0,0
2022,12,16,3,0,0,0
2022,12,16,3,15,0,0
2022,12,16,3,30,0,0
2022,12,16,3,45,0,0
2022,12,16,4,0,0,0
2022,12,16,4,15,0,0
2022,12,16,4,30,0,0
2022,12,16,4,45,0,0
2022,12,16,5,0,0,0
2022,12,16,5,15,0,0
2022,12,16,5,30,0,0
2022,12,16,5,45,0,0
2022,12,16,6,0,0,0
2022,12,16,6,15,0,0
2022,12,16,6,30,0,0
2022,12,16,6,45,0,0
2022,12,16,7,0,0,0
2022,12,16,7,15,0,0
2022,12,16,7,30,20,20
2022,12,16,7,45,50,50
2022,12,16,8,0,86,86
2022,12,16,8,15,125,125
2022,12,16,8,30,166,166
2022,12,16,8,45,206,206
2022,12,16,9,0,246,246
2022,12,16,9,15,284,284
2022,12,16,9,30,320,320
2022,12,16,9,45,357,357
2022,12,16,10,0,388,388
2022,12,16,10,15,416,416
2022,12,16,10,30,441,441
2022,12,16,10,45,462,462
2022,12,16,11,0,480,480
2022,12,16,11,15,494,494
2022,12,16,11,30,505,505
2022,12,16,11,45,512,512
2022,12,16,12,0,515,515
2022,12,16,12,15,514,514
2022,12,16,12,30,509,509
2022,12,16,12,45,497,497
2022,12,16,13,0,485,485
2022,12,16,13,15,469,469
2022,12,16,13,30,450,450
2022,12,16,13,45,427,427
2022,12,16,14,0,401,401
2022,12,16,14,15,372,372
2022,12,16,14,30,340,340
2022,12,16,14,45,305,305
2022,12,16,15,0,268,268
2022,12,16,15,15,229,229
2022,12,16,15,30,189,189
2022,12,16,15,45,148,148
2022,12,16,16,0,108,108
2022,12,16,16,15,70,70
2022,12,16,16,30,36,36
2022,12,16,16,45,0,0
2022,12,16,17,0,0,0
2022,12,16,17,15,0,0
2022,12,16,17,30,0,0
2022,12,16,17,45,0,0
2022,12,16,18,0,0,0
2022,12,16,18,15,0,0
2022,12,16,18,30,0,0
2022,12,16,18,45,0,0
2022,12,16,19,0,0,0
2022,12,16,19,15,0,0
2022,12,16,19,30,0,0
2022,12,16,19,45,0,0
2022,12,16,20,0,0,0
2022,12,16,20,15,0,0
2022,12,16,20,30,0,0
2022,12,16,20,45,0,0
2022,12,16,21,0,0,0
2022,12,16,21,15,0,0
2022,12,16,21,30,0,0
2022,12,16,21,45,0,0
2022,12,16,22,0,0,0
2022,12,16,22,15,0,0
2022,12,16,22,30,0,0
2022,12,16,22,45,0,0
2022,12,16,23,0,0,0
2022,12,16,23,15,0,0
2022,12,16,23,30,0,0
2022,12,16,23,45,0,0
2022,12,17,0,0,0,0
2022,12,17,0,15,0,0
2022,12,17,0,30,0,0
2022,12,17,0,45,0,0
2022,12,17,1,0,0,0
2022,12,17,1,15,0,0
2022,12,17,1,30,0,0
2022,12,17,1,45,0,0
2022,12,17,2,0,0,0
2022,12,17,2,15,0,0
2022,12,17,2,30,0,0
2022,12,17,2,45,0,0
2022,12,17,3,0,0,0
2022,12,17,3,15,0,0
2022,12,17,3,30,0,0
2022,12,17,3,45,0,0
2022,12,17,4,0,0,0
2022,12,17,4,15,0,0
2022,12,17,4,30,0,0
2022,12,17,4,45,0,0
2022,12,17,5,0,0,0
2022,12,17,5,15,0,0
2022,12,17,5,30,0,0
2022,12,17,5,45,0,0
2022,12,17,6,0,0,0
2022,12,17,6,15,0,0
2022,12,17,6,30,0,0
2022,12,17,6,45,0,0
2022,12,17,7,0,0,0
2022,12,17,7,15,0,0
2022,12,17,7,30,19,19
2022,12,17,7,45,48,48
2022,12,17,8,0,84,84
2022,12,17,8,15,124,124
2022,12,17,8,30,164,164
2022,12,17,8,45,205,205
2022,12,17,9,0,245,245
2022,12,17,9,15,283,283
2022,12,17,9,30,319,319
2022,12,17,9,45,357,357
2022,12,17,10,0,388,388
2022,12,17,10,15,416,416
2022,12,17,10,30,441,441
2022,12,17,10,45,463,463
2022,12,17,11,0,481,481
2022,12,17,11,15,496,496
2022,12,17,11,30,506,506
2022,12,17,11,45,513,513
2022,12,17,12,0,516,516
2022,12,17,12,15,516,516
2022,12,17,12,30,511,511
2022,12,17,12,45,502,502
2022,12,17,13,0,490,490
2022,12,17,13,15,474,474
2022,12,17,13,30,454,454
2022,12,17,13,45,431,431
2022,12,17,14,0,405,405
2022,12,17,14,15,376,376
2022,12,17,14,30,344,344
2022,12,17,14,45,309,309
2022,12,17,15,0,272,272
2022,12,17,15,15,233,233
2022,12,17,15,30,193,193
2022,12,17,15,45,152,152
2022,12,17,16,0,111,111
2022,12,17,16,15,72,72
2022,12,17,16,30,38,38
2022,12,17,16,45,0,0
2022,12,17,17,0,0,0
2022,12,17,17,15,0,0
2022,12,17,17,30,0,0
2022,12,17,17,45,0,0
2022,12,17,18,0,0,0
2022,12,17,18,15,0,0
2022,12,17,18,30,0,0
2022,12,17,18,45,0,0
2022,12,17,19,0,0,0
2022,12,17,19,15,0,0
2022,12,17,19,30,0,0
2022,12,17,19,45,0,0
2022,12,17,20,0,0,0
2022,12,17,20,15,0,0
2022,12,17,20,30,0,0
2022,12,17,20,45,0,0
2022,12,17,21,0,0,0
2022,12,17,21,15,0,0
2022,12,17,21,30,0,0
2022,12,17,21,45,0,0
2022,12,17,22,0,0,0
2022,12,17,22,15,0,0
2022,12,17,22,30,0,0
2022,12,17,22,45,0,0
2022,12,17,23,0,0,0
2022,12,17,23,15,0,0
2022,12,17,23,30,0,0
2022,12,17,23,45,0,0
2022,12,18,0,0,0,0
2022,12,18,0,15,0,0
2022,12,18,0,30,0,0
2022,12,18,0,45,0,0
2022,12,18,1,0,0,0
2022,12,18,1,15,0,0
2022,12,18,1,30,0,0
2022,12,18,1,45,0,0
2022,12,18,2,0,0,0
2022,12,18,2,15,0,0
2022,12,18,2,30,0,0
2022,12,18,2,45,0,0
2022,12,18,3,0,0,0
2022,12,18,3,15,0,0
2022,12,18,3,30,0,0
2022,12,18,3,45,0,0
2022,12,18,4,0,0,0
2022,12,18,4,15,0,0
2022,12,18,4,30,0,0
2022,12,18,4,45,0,0
2022,12,18,5,0,0,0
2022,12,18,5,15,0,0
2022,12,18,5,30,0,0
2022,12,18,5,45,0,0
2022,12,18,6,0,0,0
2022,12,18,6,15,0,0
2022,12,18,6,30,0,0
